2024-08-05 14:40:47+00,Heweralda,"LINESTRING(3142.74 -9703.82,3165.55 -9709.81)",1,2,30.278,0
2024-08-05 14:40:47+00,Merops,"LINESTRING(-1459.19 -11185.1,-1444.91 -11134.8)",1,2,26.0682,0
2024-08-05 14:40:47+00,Egelinac,"LINESTRING(-642.553 -8884.04,-669.684 -8843.75)",1,8,27.1588,0
2024-08-05 14:40:47+00,Dunrog,"LINESTRING(-637.418 -8842.42,-656.389 -8879.39)",1,4,26.0825,0
2024-08-05 14:40:47+00,Moggb,"LINESTRING(-9344.28 -3254.13,-9384.1 -3221.64)",5,8,14.1078,0
2024-08-05 14:40:47+00,Lall,"LINESTRING(3511.07 -986.899,3512.74 -941.278)",2,3,12.3844,0
2024-08-05 14:40:47+00,Callianeiraa,"LINESTRING(-403.198 2762.07,-400.438 2721.79)",2,7,21.3117,0
2024-08-05 14:40:47+00,Emerleea,"LINESTRING(-13731.7 2636.85,-13710.4 2692.08)",3,2,22.4108,0
2024-08-05 14:40:47+00,Robardb,"LINESTRING(-14131.1 1156,-14129.2 1104.13)",3,2,29.3002,0
2024-08-05 14:40:47+00,Glykea,"LINESTRING(-15515.6 5947.88,-15514 6003.12)",4,4,12.7329,0
2024-08-05 14:40:47+00,Illaria,"LINESTRING(-9933 -4772.35,-9907.11 -4822.4)",8,7,7.32,0
2024-08-05 14:40:47+00,Hydatiusa,"LINESTRING(-8759.78 -3756.89,-8787.92 -3710.15)",6,3,28.8066,0
2024-08-05 14:40:47+00,Urtsuaa,"LINESTRING(-13004.2 3069.06,-13000.5 3107.51)",4,1,29.0459,0
2024-08-05 14:40:47+00,Aitziberc,"LINESTRING(-11530.1 -3158.54,-11529.2 -3204.3)",2,1,17.156,0
2024-08-05 14:40:47+00,Rhodac,"LINESTRING(-10002.5 -4706.2,-9968.88 -4671.54)",2,1,21.008,0
2024-08-05 14:40:47+00,Derricb,"LINESTRING(-678.784 1069.49,-644.462 1076.46)",5,9,30.0788,0
